-0.00061787,0.00044330,0.72398152
-0.00061787,0.00044330,0.72398131
-0.00061786,0.00044330,0.72398097
-0.00061786,0.00044329,0.72398049
-0.00061785,0.00044329,0.72397987
-0.00061784,0.00044329,0.72397911
-0.00061783,0.00044329,0.72397820
-0.00061782,0.00044329,0.72397716
-0.00061781,0.00044328,0.72397597
-0.00061780,0.00044328,0.72397463
-0.00061778,0.00044328,0.72397314
-0.00061777,0.00044327,0.72397150
-0.00061775,0.00044327,0.72396970
-0.00061773,0.00044326,0.72396775
-0.00061771,0.00044326,0.72396563
-0.00061769,0.00044325,0.72396334
-0.00061766,0.00044324,0.72396089
-0.00061764,0.00044324,0.72395825
-0.00061761,0.00044323,0.72395544
-0.00061758,0.00044322,0.72395244
-0.00061755,0.00044321,0.72394925
-0.00061752,0.00044320,0.72394586
-0.00061748,0.00044319,0.72394226
-0.00061744,0.00044318,0.72393846
-0.00061740,0.00044317,0.72393444
-0.00061736,0.00044316,0.72393019
-0.00061732,0.00044315,0.72392571
-0.00061727,0.00044314,0.72392099
-0.00061722,0.00044312,0.72391601
-0.00061717,0.00044311,0.72391078
-0.00061712,0.00044309,0.72390528
-0.00061706,0.00044308,0.72389949
-0.00061700,0.00044306,0.72389342
-0.00061694,0.00044305,0.72388704
-0.00061687,0.00044303,0.72388035
-0.00061680,0.00044301,0.72387333
-0.00061673,0.00044299,0.72386597
-0.00061665,0.00044297,0.72385826
-0.00061658,0.00044295,0.72385018
-0.00061649,0.00044292,0.72384171
-0.00061640,0.00044290,0.72383285
-0.00061631,0.00044288,0.72382357
-0.00061622,0.00044285,0.72381385
-0.00061612,0.00044282,0.72380369
-0.00061592,0.00044277,0.72378365
-0.00061582,0.00044274,0.72377348
-0.00061572,0.00044272,0.72376374
-0.00061563,0.00044269,0.72375440
-0.00061554,0.00044267,0.72374544
-0.00061546,0.00044264,0.72373684
-0.00061537,0.00044262,0.72372859
-0.00061529,0.00044260,0.72372068
-0.00061522,0.00044258,0.72371309
-0.00061514,0.00044256,0.72370580
-0.00061507,0.00044254,0.72369881
-0.00061500,0.00044253,0.72369209
-0.00061494,0.00044251,0.72368564
-0.00061487,0.00044249,0.72367944
-0.00061481,0.00044248,0.72367348
-0.00061475,0.00044246,0.72366775
-0.00061469,0.00044245,0.72366225
-0.00061464,0.00044243,0.72365695
-0.00061458,0.00044242,0.72365185
-0.00061453,0.00044240,0.72364694
-0.00061448,0.00044239,0.72364222
-0.00061443,0.00044238,0.72363766
-0.00061438,0.00044237,0.72363327
-0.00061433,0.00044236,0.72362903
-0.00061429,0.00044235,0.72362494
-0.00061424,0.00044234,0.72362099
-0.00061420,0.00044232,0.72361717
-0.00061415,0.00044231,0.72361348
-0.00061411,0.00044231,0.72360991
-0.00061407,0.00044230,0.72360644
-0.00061403,0.00044229,0.72360308
-0.00061399,0.00044228,0.72359982
-0.00061395,0.00044227,0.72359665
-0.00061391,0.00044226,0.72359357
-0.00061387,0.00044225,0.72359057
-0.00061383,0.00044225,0.72358764
-0.00061379,0.00044224,0.72358479
-0.00061375,0.00044223,0.72358199
-0.00061371,0.00044222,0.72357926
-0.00061367,0.00044222,0.72357658
-0.00061363,0.00044221,0.72357395
-0.00061359,0.00044220,0.72357136
-0.00061355,0.00044219,0.72356881
-0.00061351,0.00044219,0.72356629
-0.00061347,0.00044218,0.72356381
-0.00061343,0.00044217,0.72356135
-0.00061339,0.00044217,0.72355891
-0.00061334,0.00044216,0.72355648
-0.00061330,0.00044215,0.72355407
-0.00061326,0.00044215,0.72355166
-0.00061321,0.00044214,0.72354925
-0.00061317,0.00044213,0.72354684
-0.00061312,0.00044213,0.72354443
-0.00061307,0.00044212,0.72354200
-0.00061302,0.00044211,0.72353955
-0.00061297,0.00044211,0.72353709
-0.00061292,0.00044210,0.72353460
-0.00061287,0.00044209,0.72353208
-0.00061281,0.00044209,0.72352952
-0.00061275,0.00044208,0.72352693
-0.00061264,0.00044207,0.72352197
-0.00061258,0.00044206,0.72351948
-0.00061253,0.00044205,0.72351711
-0.00061248,0.00044205,0.72351483
-0.00061243,0.00044204,0.72351266
-0.00061238,0.00044203,0.72351058
-0.00061234,0.00044203,0.72350859
-0.00061230,0.00044202,0.72350669
-0.00061225,0.00044202,0.72350487
-0.00061221,0.00044201,0.72350314
-0.00061218,0.00044201,0.72350148
-0.00061214,0.00044200,0.72349990
-0.00061211,0.00044200,0.72349838
-0.00061207,0.00044200,0.72349694
-0.00061204,0.00044199,0.72349556
-0.00061201,0.00044199,0.72349425
-0.00061198,0.00044198,0.72349299
-0.00061195,0.00044198,0.72349180
-0.00061193,0.00044198,0.72349066
-0.00061190,0.00044198,0.72348958
-0.00061188,0.00044197,0.72348854
-0.00061185,0.00044197,0.72348756
-0.00061183,0.00044197,0.72348663
-0.00061181,0.00044196,0.72348574
-0.00061179,0.00044196,0.72348489
-0.00061177,0.00044196,0.72348409
-0.00061175,0.00044196,0.72348334
-0.00061173,0.00044196,0.72348262
-0.00061171,0.00044195,0.72348194
-0.00061170,0.00044195,0.72348130
-0.00061168,0.00044195,0.72348069
-0.00061167,0.00044195,0.72348012
-0.00061165,0.00044195,0.72347959
-0.00061164,0.00044195,0.72347909
-0.00061162,0.00044194,0.72347862
-0.00061161,0.00044194,0.72347818
-0.00061160,0.00044194,0.72347777
-0.00061159,0.00044194,0.72347739
-0.00061158,0.00044194,0.72347704
-0.00061156,0.00044194,0.72347672
-0.00061155,0.00044194,0.72347643
-0.00061154,0.00044194,0.72347617
-0.00061153,0.00044194,0.72347593
-0.00061153,0.00044194,0.72347572
-0.00061152,0.00044194,0.72347553
-0.00061151,0.00044194,0.72347537
-0.00061150,0.00044194,0.72347524
-0.00061149,0.00044193,0.72347513
-0.00061149,0.00044193,0.72347505
-0.00061148,0.00044193,0.72347499
-0.00061147,0.00044193,0.72347495
-0.00061147,0.00044193,0.72347494
-0.00061146,0.00044193,0.72347495
-0.00061145,0.00044193,0.72347499
-0.00061145,0.00044193,0.72347506
-0.00061144,0.00044193,0.72347515
-0.00061144,0.00044194,0.72347526
-0.00061143,0.00044194,0.72347540
-0.00061143,0.00044194,0.72347556
-0.00061142,0.00044194,0.72347575
-0.00061142,0.00044194,0.72347597
-0.00061142,0.00044194,0.72347621
-0.00061141,0.00044194,0.72347648
-0.00061141,0.00044194,0.72347677
-0.00061141,0.00044194,0.72347710
-0.00061140,0.00044194,0.72347745
-0.00061140,0.00044194,0.72347783
-0.00061140,0.00044194,0.72347824
-0.00061139,0.00044194,0.72347869
-0.00061139,0.00044195,0.72347916
-0.00061139,0.00044195,0.72347967
-0.00061139,0.00044195,0.72348021
-0.00061138,0.00044195,0.72348078
-0.00061138,0.00044195,0.72348139
-0.00061138,0.00044195,0.72348204
-0.00061138,0.00044196,0.72348272
-0.00061137,0.00044196,0.72348345
-0.00061137,0.00044196,0.72348421
-0.00061137,0.00044196,0.72348502
-0.00061137,0.00044196,0.72348587
-0.00061137,0.00044197,0.72348676
-0.00061137,0.00044197,0.72348771
-0.00061137,0.00044197,0.72348870
-0.00061136,0.00044197,0.72348974
-0.00061136,0.00044198,0.72349083
-0.00061136,0.00044198,0.72349198
-0.00061136,0.00044198,0.72349318
-0.00061136,0.00044199,0.72349444
-0.00061136,0.00044199,0.72349577
-0.00061136,0.00044200,0.72349716
-0.00061136,0.00044200,0.72349861
-0.00061136,0.00044200,0.72350013
-0.00061136,0.00044201,0.72350173
-0.00061136,0.00044201,0.72350340
-0.00061135,0.00044202,0.72350514
-0.00061135,0.00044202,0.72350697
-0.00061135,0.00044203,0.72350889
-0.00061135,0.00044203,0.72351089
-0.00061135,0.00044204,0.72351298
-0.00061135,0.00044204,0.72351517
-0.00061135,0.00044205,0.72351746
-0.00061135,0.00044206,0.72351986
-0.00061135,0.00044206,0.72352236
-0.00061135,0.00044207,0.72352498
-0.00061135,0.00044208,0.72352771
-0.00061135,0.00044209,0.72353057
-0.00061135,0.00044210,0.72353356
-0.00061136,0.00044210,0.72353668
-0.00061136,0.00044211,0.72353994
-0.00061136,0.00044212,0.72354335
-0.00061136,0.00044213,0.72354691
-0.00061136,0.00044214,0.72355064
-0.00061136,0.00044215,0.72355453
-0.00061136,0.00044216,0.72355859
-0.00061136,0.00044218,0.72356283
-0.00061136,0.00044219,0.72356727
-0.00061136,0.00044220,0.72357190
